Actual,Predicted
52.0,53.95178387947168
51.0,56.013521742289456
65.0,54.24631785987422
69.0,56.60258970309454
69.0,53.95178387947168
31.0,55.42445378148438
40.0,56.308055722691996
36.0,55.71898776188692
74.0,56.60258970309454
78.0,56.60258970309454
68.0,54.54085184027676
69.0,56.308055722691996
37.0,53.95178387947168
76.0,54.24631785987422
21.0,54.24631785987422
48.0,56.013521742289456
50.0,53.95178387947168
47.0,55.12991980108184
24.0,54.54085184027676
30.0,53.95178387947168
63.0,54.24631785987422
78.0,56.60258970309454
56.0,56.013521742289456
36.0,55.12991980108184
20.0,55.71898776188692
41.0,56.308055722691996
43.0,54.8353858206793
35.0,56.308055722691996
55.0,56.60258970309454
86.0,56.60258970309454
46.0,56.013521742289456
59.0,55.71898776188692
86.0,55.42445378148438
12.0,55.42445378148438
59.0,54.54085184027676
27.0,56.308055722691996
52.0,54.8353858206793
25.0,56.013521742289456
61.0,54.8353858206793
45.0,55.12991980108184
73.0,55.71898776188692
52.0,56.013521742289456
49.0,55.71898776188692
82.0,54.8353858206793
87.0,54.24631785987422
97.0,56.60258970309454
34.0,55.42445378148438
56.0,56.308055722691996
58.0,54.54085184027676
56.0,53.95178387947168
63.0,55.42445378148438
80.0,56.308055722691996
74.0,55.12991980108184
44.0,54.24631785987422
63.0,54.8353858206793
63.0,54.54085184027676
49.0,56.60258970309454
68.0,53.95178387947168
58.0,54.24631785987422
80.0,54.8353858206793
59.0,53.95178387947168
43.0,55.42445378148438
75.0,56.013521742289456
22.0,56.013521742289456
37.0,54.24631785987422
63.0,53.95178387947168
73.0,55.42445378148438
43.0,53.95178387947168
46.0,56.60258970309454
54.0,54.54085184027676
51.0,56.308055722691996
78.0,55.42445378148438
62.0,56.308055722691996
45.0,53.95178387947168
68.0,55.42445378148438
64.0,54.8353858206793
37.0,54.24631785987422
53.0,54.54085184027676
70.0,55.42445378148438
24.0,56.60258970309454
55.0,55.71898776188692
66.0,56.308055722691996
72.0,55.71898776188692
37.0,55.71898776188692
83.0,55.12991980108184
43.0,54.8353858206793
74.0,55.42445378148438
64.0,55.42445378148438
41.0,54.8353858206793
88.0,54.8353858206793
23.0,56.60258970309454
31.0,56.60258970309454
55.0,55.71898776188692
53.0,54.54085184027676
39.0,54.24631785987422
37.0,56.308055722691996
57.0,54.54085184027676
80.0,54.8353858206793
73.0,55.71898776188692
66.0,56.013521742289456
83.0,56.013521742289456
55.0,56.60258970309454
53.0,53.95178387947168
72.0,55.71898776188692
57.0,55.42445378148438
58.0,54.8353858206793
79.0,56.013521742289456
80.0,55.42445378148438
37.0,53.95178387947168
24.0,56.60258970309454
40.0,56.60258970309454
68.0,56.308055722691996
71.0,55.42445378148438
58.0,55.71898776188692
70.0,54.24631785987422
28.0,55.71898776188692
18.0,55.71898776188692
65.0,56.60258970309454
49.0,56.013521742289456
79.0,54.8353858206793
72.0,55.42445378148438
38.0,54.54085184027676
89.0,55.42445378148438
61.0,55.42445378148438
80.0,54.24631785987422
54.0,55.71898776188692
39.0,54.24631785987422
41.0,56.013521742289456
54.0,55.71898776188692
41.0,55.12991980108184
30.0,54.54085184027676
74.0,54.24631785987422
74.0,53.95178387947168
36.0,54.54085184027676
40.0,55.42445378148438
32.0,54.8353858206793
45.0,54.54085184027676
59.0,55.12991980108184
48.0,55.42445378148438
33.0,55.12991980108184
54.0,54.8353858206793
75.0,56.013521742289456
65.0,55.42445378148438
60.0,54.8353858206793
30.0,55.42445378148438
65.0,55.42445378148438
45.0,54.8353858206793
52.0,55.71898776188692
55.0,55.12991980108184
38.0,55.71898776188692
56.0,54.24631785987422
34.0,55.42445378148438
56.0,55.42445378148438
66.0,56.60258970309454
89.0,54.8353858206793
88.0,56.308055722691996
83.0,54.24631785987422
45.0,53.95178387947168
35.0,56.013521742289456
52.0,55.42445378148438
42.0,53.95178387947168
13.0,53.95178387947168
58.0,54.54085184027676
23.0,54.8353858206793
64.0,54.54085184027676
45.0,55.42445378148438
15.0,55.71898776188692
61.0,55.71898776188692
40.0,56.013521742289456
19.0,54.8353858206793
92.0,55.42445378148438
61.0,54.8353858206793
40.0,53.95178387947168
76.0,56.308055722691996
81.0,56.308055722691996
90.0,55.42445378148438
86.0,56.60258970309454
37.0,54.24631785987422
93.0,54.24631785987422
39.0,55.71898776188692
34.0,55.71898776188692
85.0,56.308055722691996
76.0,56.308055722691996
18.0,56.60258970309454
81.0,54.54085184027676
26.0,53.95178387947168
61.0,54.24631785987422
62.0,55.12991980108184
39.0,56.308055722691996
70.0,55.12991980108184
70.0,55.42445378148438
75.0,55.71898776188692
38.0,53.95178387947168
36.0,54.54085184027676
28.0,54.24631785987422
66.0,54.24631785987422
54.0,54.24631785987422
25.0,55.12991980108184
59.0,56.308055722691996
42.0,55.42445378148438
37.0,56.013521742289456
72.0,55.42445378148438
55.0,56.013521742289456
47.0,56.013521742289456
21.0,55.12991980108184
35.0,54.8353858206793
33.0,56.013521742289456
35.0,55.12991980108184
66.0,54.24631785987422
51.0,55.42445378148438
55.0,56.013521742289456
45.0,55.42445378148438
51.0,56.013521742289456
50.0,55.12991980108184
29.0,55.71898776188692
27.0,56.308055722691996
67.0,56.60258970309454
79.0,55.71898776188692
46.0,54.8353858206793
12.0,54.8353858206793
84.0,54.8353858206793
49.0,55.12991980108184
46.0,53.95178387947168
70.0,53.95178387947168
37.0,54.24631785987422
64.0,54.24631785987422
70.0,56.60258970309454
37.0,54.54085184027676
42.0,55.12991980108184
54.0,54.8353858206793
37.0,54.54085184027676
28.0,53.95178387947168
72.0,56.308055722691996
44.0,54.54085184027676
67.0,55.42445378148438
60.0,55.71898776188692
61.0,54.8353858206793
73.0,55.12991980108184
40.0,55.42445378148438
76.0,56.60258970309454
45.0,55.12991980108184
45.0,56.308055722691996
72.0,55.71898776188692
64.0,56.308055722691996
42.0,56.308055722691996
74.0,56.013521742289456
20.0,55.42445378148438
72.0,56.013521742289456
35.0,54.24631785987422
52.0,55.71898776188692
70.0,56.308055722691996
29.0,56.60258970309454
48.0,55.42445378148438
55.0,56.308055722691996
52.0,55.12991980108184
34.0,53.95178387947168
89.0,55.42445378148438
45.0,55.42445378148438
89.0,56.013521742289456
41.0,55.71898776188692
43.0,56.013521742289456
31.0,54.54085184027676
62.0,55.71898776188692
48.0,55.12991980108184
76.0,54.54085184027676
70.0,54.54085184027676
56.0,56.308055722691996
53.0,54.8353858206793
35.0,56.308055722691996
55.0,56.60258970309454
82.0,54.24631785987422
44.0,54.8353858206793
61.0,54.8353858206793
69.0,54.8353858206793
75.0,56.308055722691996
69.0,56.308055722691996
76.0,55.42445378148438
36.0,56.308055722691996
44.0,55.71898776188692
79.0,53.95178387947168
18.0,54.24631785987422
40.0,55.12991980108184
64.0,56.013521742289456
57.0,56.308055722691996
73.0,54.24631785987422
86.0,56.013521742289456
33.0,55.71898776188692
40.0,53.95178387947168
86.0,55.12991980108184
40.0,56.60258970309454
32.0,55.42445378148438
68.0,56.308055722691996
50.0,56.60258970309454
50.0,55.42445378148438
51.0,54.54085184027676
32.0,55.42445378148438
64.0,56.60258970309454
52.0,54.54085184027676
64.0,56.013521742289456
24.0,56.308055722691996
75.0,55.12991980108184
93.0,54.8353858206793
76.0,53.95178387947168
66.0,54.24631785987422
87.0,55.71898776188692
56.0,53.95178387947168
23.0,54.8353858206793
69.0,55.71898776188692
75.0,54.54085184027676
91.0,54.24631785987422
49.0,54.8353858206793
70.0,53.95178387947168
50.0,54.24631785987422
36.0,55.12991980108184
40.0,53.95178387947168
25.0,55.12991980108184
71.0,54.8353858206793
64.0,54.8353858206793
30.0,56.308055722691996
37.0,55.12991980108184
74.0,55.42445378148438
86.0,56.013521742289456
86.0,54.8353858206793
59.0,56.013521742289456
86.0,54.8353858206793
32.0,53.95178387947168
95.0,56.308055722691996
46.0,55.42445378148438
95.0,56.013521742289456
42.0,53.95178387947168
57.0,56.60258970309454
50.0,56.013521742289456
78.0,56.60258970309454
84.0,54.24631785987422
54.0,54.24631785987422
34.0,55.42445378148438
77.0,56.013521742289456
79.0,56.308055722691996
49.0,54.24631785987422
86.0,54.54085184027676
42.0,55.12991980108184
49.0,54.8353858206793
36.0,54.54085184027676
42.0,54.8353858206793
44.0,55.12991980108184
56.0,54.54085184027676
67.0,54.24631785987422
72.0,56.013521742289456
34.0,56.60258970309454
56.0,54.8353858206793
32.0,56.308055722691996
74.0,55.71898776188692
52.0,56.308055722691996
89.0,55.71898776188692
72.0,54.24631785987422
76.0,54.8353858206793
61.0,56.013521742289456
54.0,56.013521742289456
87.0,56.60258970309454
50.0,54.24631785987422
49.0,55.42445378148438
58.0,54.54085184027676
36.0,55.12991980108184
31.0,53.95178387947168
58.0,55.71898776188692
36.0,55.42445378148438
53.0,54.24631785987422
53.0,55.71898776188692
46.0,54.8353858206793
50.0,53.95178387947168
80.0,56.308055722691996
68.0,55.71898776188692
76.0,56.60258970309454
48.0,56.60258970309454
50.0,56.013521742289456
52.0,55.71898776188692
44.0,56.60258970309454
37.0,53.95178387947168
48.0,54.54085184027676
36.0,53.95178387947168
55.0,55.71898776188692
69.0,54.8353858206793
25.0,56.60258970309454
57.0,55.12991980108184
93.0,56.60258970309454
86.0,54.8353858206793
82.0,54.54085184027676
52.0,56.308055722691996
67.0,53.95178387947168
50.0,53.95178387947168
49.0,53.95178387947168
61.0,56.60258970309454
46.0,56.60258970309454
61.0,54.54085184027676
52.0,55.42445378148438
21.0,56.013521742289456
44.0,53.95178387947168
26.0,53.95178387947168
26.0,56.60258970309454
59.0,53.95178387947168
47.0,53.95178387947168
84.0,54.54085184027676
38.0,56.013521742289456
73.0,53.95178387947168
90.0,55.12991980108184
72.0,54.24631785987422
44.0,53.95178387947168
63.0,55.42445378148438
87.0,55.12991980108184
57.0,56.308055722691996
41.0,55.42445378148438
71.0,54.24631785987422
44.0,54.24631785987422
58.0,55.71898776188692
92.0,54.8353858206793
47.0,54.8353858206793
45.0,53.95178387947168
77.0,56.60258970309454
50.0,54.24631785987422
44.0,56.60258970309454
60.0,55.12991980108184
56.0,55.71898776188692
47.0,56.60258970309454
84.0,55.71898776188692
90.0,56.308055722691996
42.0,54.8353858206793
74.0,55.42445378148438
56.0,53.95178387947168
57.0,54.8353858206793
46.0,55.71898776188692
77.0,54.54085184027676
47.0,56.308055722691996
36.0,55.12991980108184
59.0,55.42445378148438
67.0,56.013521742289456
24.0,54.54085184027676
52.0,55.71898776188692
90.0,54.24631785987422
48.0,55.71898776188692
93.0,54.54085184027676
57.0,56.60258970309454
51.0,54.8353858206793
63.0,55.42445378148438
37.0,53.95178387947168
67.0,53.95178387947168
88.0,54.8353858206793
81.0,55.12991980108184
35.0,56.308055722691996
15.0,55.42445378148438
79.0,56.013521742289456
20.0,56.013521742289456
39.0,53.95178387947168
26.0,56.308055722691996
92.0,55.42445378148438
54.0,55.71898776188692
49.0,56.013521742289456
33.0,55.71898776188692
37.0,55.12991980108184
26.0,53.95178387947168
71.0,55.42445378148438
44.0,54.54085184027676
31.0,56.308055722691996
35.0,56.60258970309454
31.0,55.42445378148438
48.0,53.95178387947168
43.0,55.71898776188692
45.0,53.95178387947168
29.0,56.60258970309454
37.0,56.60258970309454
48.0,54.8353858206793
18.0,54.24631785987422
74.0,56.013521742289456
85.0,55.12991980108184
36.0,54.24631785987422
36.0,55.12991980108184
86.0,54.54085184027676
64.0,54.54085184027676
24.0,56.60258970309454
44.0,54.24631785987422
39.0,54.8353858206793
56.0,55.71898776188692
76.0,55.42445378148438
46.0,54.54085184027676
22.0,55.42445378148438
55.0,55.12991980108184
37.0,56.308055722691996
46.0,56.60258970309454
35.0,55.42445378148438
63.0,55.12991980108184
36.0,53.95178387947168
55.0,55.12991980108184
70.0,56.308055722691996
83.0,54.8353858206793
64.0,54.24631785987422
42.0,55.42445378148438
69.0,53.95178387947168
68.0,53.95178387947168
18.0,56.60258970309454
56.0,54.24631785987422
69.0,56.60258970309454
34.0,55.42445378148438
44.0,54.24631785987422
30.0,55.71898776188692
36.0,56.308055722691996
55.0,54.8353858206793
90.0,56.308055722691996
34.0,55.42445378148438
28.0,53.95178387947168
31.0,56.308055722691996
34.0,56.60258970309454
59.0,54.24631785987422
82.0,55.71898776188692
61.0,53.95178387947168
46.0,56.60258970309454
62.0,54.8353858206793
76.0,53.95178387947168
20.0,56.60258970309454
50.0,56.308055722691996
35.0,56.013521742289456
55.0,55.42445378148438
66.0,55.42445378148438
57.0,55.71898776188692
67.0,54.8353858206793
47.0,56.013521742289456
71.0,55.42445378148438
25.0,55.42445378148438
59.0,55.71898776188692
78.0,56.308055722691996
76.0,56.308055722691996
64.0,54.8353858206793
38.0,55.71898776188692
53.0,54.8353858206793
83.0,56.60258970309454
36.0,56.013521742289456
75.0,56.60258970309454
67.0,56.013521742289456
34.0,56.308055722691996
30.0,56.60258970309454
92.0,55.71898776188692
54.0,53.95178387947168
97.0,55.71898776188692
55.0,56.013521742289456
72.0,56.013521742289456
74.0,56.308055722691996
78.0,54.24631785987422
24.0,54.24631785987422
45.0,56.60258970309454
38.0,56.308055722691996
53.0,54.8353858206793
79.0,55.12991980108184
65.0,56.308055722691996
72.0,54.54085184027676
56.0,54.24631785987422
42.0,55.42445378148438
44.0,53.95178387947168
63.0,56.60258970309454
64.0,54.24631785987422
28.0,54.24631785987422
36.0,55.71898776188692
65.0,53.95178387947168
51.0,54.24631785987422
51.0,55.71898776188692
60.0,54.24631785987422
74.0,54.24631785987422
46.0,54.54085184027676
67.0,55.71898776188692
72.0,54.54085184027676
55.0,55.42445378148438
54.0,56.60258970309454
45.0,56.60258970309454
31.0,54.8353858206793
52.0,54.8353858206793
56.0,54.24631785987422
46.0,56.60258970309454
50.0,54.24631785987422
52.0,53.95178387947168
70.0,55.71898776188692
53.0,54.54085184027676
53.0,53.95178387947168
31.0,55.71898776188692
28.0,55.71898776188692
75.0,54.24631785987422
53.0,56.013521742289456
33.0,54.54085184027676
73.0,56.60258970309454
63.0,54.24631785987422
59.0,55.71898776188692
37.0,55.12991980108184
59.0,56.308055722691996
70.0,55.12991980108184
46.0,55.12991980108184
62.0,56.308055722691996
42.0,55.71898776188692
50.0,55.12991980108184
58.0,54.54085184027676
86.0,55.71898776188692
41.0,54.24631785987422
84.0,54.54085184027676
70.0,56.308055722691996
77.0,53.95178387947168
52.0,55.71898776188692
77.0,55.42445378148438
34.0,55.12991980108184
35.0,54.8353858206793
40.0,54.24631785987422
33.0,54.8353858206793
43.0,54.54085184027676
29.0,54.24631785987422
43.0,56.013521742289456
61.0,54.8353858206793
60.0,55.42445378148438
83.0,56.60258970309454
75.0,54.54085184027676
20.0,55.71898776188692
27.0,55.71898776188692
82.0,56.013521742289456
41.0,55.71898776188692
63.0,55.42445378148438
70.0,54.54085184027676
65.0,56.308055722691996
90.0,54.8353858206793
75.0,54.8353858206793
56.0,55.12991980108184
62.0,55.42445378148438
81.0,56.013521742289456
93.0,56.60258970309454
23.0,55.12991980108184
65.0,55.12991980108184
43.0,53.95178387947168
70.0,54.54085184027676
54.0,54.24631785987422
59.0,56.308055722691996
65.0,55.12991980108184
84.0,54.24631785987422
69.0,54.24631785987422
59.0,56.013521742289456
65.0,56.60258970309454
42.0,56.308055722691996
72.0,55.42445378148438
30.0,54.8353858206793
39.0,56.013521742289456
63.0,56.308055722691996
88.0,55.42445378148438
38.0,53.95178387947168
61.0,54.24631785987422
62.0,55.12991980108184
50.0,55.12991980108184
87.0,55.12991980108184
82.0,56.308055722691996
50.0,53.95178387947168
43.0,55.42445378148438
55.0,55.42445378148438
97.0,53.95178387947168
93.0,56.308055722691996
73.0,54.24631785987422
45.0,55.71898776188692
64.0,54.8353858206793
40.0,56.308055722691996
43.0,54.24631785987422
19.0,55.12991980108184
68.0,53.95178387947168
71.0,55.12991980108184
16.0,56.308055722691996
94.0,56.60258970309454
74.0,54.8353858206793
90.0,55.71898776188692
46.0,54.54085184027676
68.0,55.71898776188692
29.0,53.95178387947168
53.0,53.95178387947168
39.0,56.013521742289456
56.0,55.71898776188692
69.0,55.71898776188692
46.0,55.71898776188692
89.0,54.54085184027676
30.0,53.95178387947168
27.0,55.12991980108184
20.0,55.12991980108184
43.0,56.308055722691996
38.0,56.013521742289456
78.0,54.8353858206793
85.0,55.42445378148438
65.0,56.60258970309454
50.0,54.8353858206793
52.0,55.71898776188692
61.0,56.60258970309454
60.0,54.24631785987422
38.0,56.013521742289456
46.0,54.8353858206793
41.0,56.308055722691996
39.0,55.71898776188692
38.0,53.95178387947168
39.0,56.308055722691996
63.0,54.54085184027676
82.0,54.8353858206793
25.0,54.24631785987422
73.0,54.54085184027676
52.0,56.308055722691996
25.0,54.54085184027676
72.0,54.24631785987422
68.0,55.42445378148438
37.0,53.95178387947168
27.0,56.308055722691996
70.0,55.71898776188692
64.0,54.8353858206793
22.0,55.12991980108184
48.0,56.308055722691996
30.0,53.95178387947168
19.0,55.71898776188692
41.0,56.013521742289456
47.0,55.12991980108184
60.0,54.24631785987422
28.0,55.42445378148438
64.0,55.42445378148438
61.0,55.71898776188692
67.0,55.71898776188692
65.0,53.95178387947168
84.0,54.54085184027676
53.0,54.24631785987422
68.0,56.60258970309454
38.0,54.24631785987422
69.0,54.8353858206793
89.0,56.60258970309454
78.0,55.42445378148438
51.0,56.308055722691996
57.0,55.71898776188692
57.0,53.95178387947168
44.0,56.308055722691996
28.0,53.95178387947168
21.0,56.308055722691996
23.0,56.013521742289456
62.0,55.42445378148438
24.0,56.308055722691996
60.0,54.24631785987422
71.0,54.54085184027676
53.0,55.12991980108184
25.0,56.60258970309454
74.0,54.8353858206793
28.0,56.60258970309454
24.0,54.54085184027676
58.0,54.24631785987422
74.0,55.42445378148438
69.0,55.42445378148438
79.0,53.95178387947168
71.0,54.8353858206793
79.0,56.308055722691996
68.0,56.60258970309454
51.0,56.013521742289456
50.0,56.308055722691996
66.0,54.8353858206793
59.0,54.24631785987422
61.0,55.71898776188692
57.0,55.12991980108184
81.0,54.54085184027676
79.0,56.013521742289456
77.0,56.60258970309454
76.0,53.95178387947168
85.0,55.71898776188692
83.0,56.308055722691996
46.0,56.60258970309454
34.0,56.308055722691996
43.0,53.95178387947168
60.0,55.42445378148438
58.0,54.54085184027676
38.0,54.54085184027676
53.0,53.95178387947168
51.0,56.013521742289456
44.0,53.95178387947168
72.0,54.24631785987422
68.0,54.54085184027676
71.0,55.42445378148438
31.0,55.12991980108184
82.0,56.308055722691996
42.0,56.013521742289456
73.0,54.54085184027676
67.0,55.42445378148438
56.0,53.95178387947168
30.0,54.54085184027676
45.0,56.60258970309454
43.0,55.12991980108184
38.0,56.013521742289456
72.0,56.308055722691996
84.0,55.42445378148438
61.0,54.54085184027676
43.0,56.60258970309454
63.0,56.308055722691996
68.0,54.54085184027676
76.0,53.95178387947168
48.0,55.42445378148438
45.0,56.013521742289456
34.0,54.24631785987422
70.0,56.308055722691996
31.0,55.42445378148438
64.0,55.71898776188692
37.0,56.013521742289456
43.0,56.308055722691996
61.0,56.308055722691996
18.0,54.24631785987422
74.0,54.24631785987422
67.0,55.71898776188692
50.0,53.95178387947168
59.0,54.8353858206793
69.0,56.308055722691996
86.0,56.60258970309454
43.0,53.95178387947168
70.0,55.12991980108184
87.0,56.013521742289456
38.0,55.71898776188692
61.0,54.24631785987422
78.0,56.60258970309454
29.0,54.8353858206793
42.0,54.24631785987422
85.0,54.54085184027676
72.0,56.308055722691996
52.0,56.60258970309454
60.0,56.308055722691996
40.0,54.8353858206793
40.0,55.42445378148438
62.0,55.71898776188692
61.0,56.60258970309454
80.0,55.42445378148438
78.0,56.308055722691996
79.0,54.8353858206793
67.0,56.308055722691996
50.0,56.60258970309454
75.0,56.308055722691996
74.0,54.24631785987422
72.0,55.71898776188692
53.0,54.8353858206793
60.0,54.8353858206793
72.0,54.8353858206793
65.0,55.12991980108184
41.0,54.54085184027676
51.0,56.013521742289456
42.0,54.8353858206793
23.0,55.42445378148438
68.0,55.42445378148438
34.0,54.54085184027676
87.0,53.95178387947168
45.0,55.71898776188692
65.0,55.42445378148438
36.0,56.308055722691996
66.0,55.42445378148438
72.0,55.12991980108184
31.0,55.71898776188692
55.0,54.24631785987422
28.0,56.308055722691996
43.0,54.24631785987422
77.0,55.42445378148438
80.0,55.12991980108184
52.0,56.60258970309454
78.0,54.8353858206793
45.0,53.95178387947168
56.0,55.42445378148438
53.0,54.8353858206793
45.0,56.013521742289456
49.0,55.12991980108184
43.0,56.308055722691996
73.0,53.95178387947168
42.0,54.24631785987422
85.0,56.308055722691996
35.0,55.42445378148438
35.0,56.013521742289456
40.0,54.24631785987422
77.0,56.308055722691996
53.0,56.308055722691996
24.0,54.8353858206793
57.0,56.013521742289456
47.0,55.12991980108184
58.0,55.12991980108184
88.0,56.60258970309454
75.0,54.54085184027676
30.0,55.42445378148438
82.0,54.54085184027676
19.0,54.24631785987422
44.0,53.95178387947168
68.0,54.24631785987422
